id,edited,likeCount,collectionCount,shareCount,wordCount,lfFreq,emojiCount,withImages,withVideos,imageCount,videoCount,imageTextRatio,videoTextRatio,mediaTextRatio,linksCount,utmLinksCount,authorUseNickname,authorSuspicious,authorHasCreatorBadge,authorHasOfficialCreatorBadge,postCount,timeDiffDays,postFreq,maxPostsPerDay,maxPostsPer12h,postIntervalStd,businessHourRatio,weekendRatio,travelPostRatio,forumVariety,forumEvenness,avgLikes,commentCount,totalCommentCount,subcomDepth,authorReplyCount,authorReplyLinkCount,authorReplyUTMLinkCount,firstCommentTimeDiff,first30MinCommentRatio
257918781,0,15,29,5,1139,0.025460930640913083,6,1,0,8,0,7.023705004389815,0.0,7.023705004389815,0,0,1,0,0,0,13,2275.16912037,0.00571386,1,1,348.64923094,0.53846154,0.07692308,0.15384615,1.5849625,0.61938219,117.84615385,4,17,0.76470588,3,0,0,251.2986,0.0
257918124,0,4,3,4,41,0.07317073170731707,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,2,3.55743056,0.56220353,1,1,0,0.5,0.0,1.0,1.0,0,3.0,6,12,0.5,6,0,0,294.8901,0.0
257917645,1,61,100,92,9928,0.028605962933118453,0,1,0,50,0,5.036261079774376,0.0,5.036261079774376,0,0,1,0,0,0,5,653.03138889,0.0076566,1,1,159.47541144,1.0,0.0,1.0,1.0,0,45.4,17,45,0.62222222,15,0,0,155.75366667,0.0
257917413,1,27,63,37,5574,0.01632579834947973,28,1,0,28,0,5.023322569070686,0.0,5.023322569070686,14,1,1,0,0,0,13,207.99196759,0.06250241,2,2,45.76526423,0.76923077,0.0,1.0,1.0,0,59.92307692,4,10,0.6,4,1,0,52225.96855,0.0
257912920,0,15,5,1,90,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,3,290.17325231,0.01033865,2,2,205.14356235,0.33333333,0.66666667,0.33333333,1.5849625,0.91829583,9.0,13,14,0.07142857,0,0,0,6.8787,0.07142857
257912460,0,40,89,31,6783,0.026389503169688928,25,1,0,45,0,6.6342326404245915,0.0,6.6342326404245915,8,0,1,0,0,0,21,1084.37890046,0.01936592,2,2,87.86192474,0.28571429,0.19047619,0.66666667,2.32192809,0.68894517,23.95238095,9,25,0.64,12,0,0,245.96421667,0.0
257912408,0,1,2,0,86,0.0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,1.0,4,17,0.76470588,6,0,0,4771.7461,0.0
257912404,1,73,288,88,2295,0.014814814814814815,5,1,0,26,0,11.328976034858387,0.0,11.328976034858387,0,0,1,0,1,1,34,1868.10858796,0.01820023,1,1,55.04394325,0.17647059,0.47058824,0.11764706,2.80735492,0.79319175,305.94117647,8,18,0.55555556,8,0,0,266.79301667,0.0
257910239,1,48,126,58,7936,0.017767137096774195,35,1,0,43,0,5.418346774193549,0.0,5.418346774193549,10,1,1,0,0,0,13,207.99196759,0.06250241,2,2,45.76526423,0.76923077,0.0,1.0,1.0,0,59.92307692,6,14,0.57142857,6,0,0,3.26308333,0.07142857
257909310,1,30,33,7,4183,0.02820941907721731,10,1,0,35,0,8.367200573750896,0.0,8.367200573750896,1,0,1,0,1,0,3,15.64130787,0.19179982,1,1,9.38890128,0.33333333,0.0,1.0,1.0,0,39.33333333,1,2,0.5,1,0,0,89.39538333,0.0
257907885,0,118,481,221,9207,0.02215705441511893,164,1,1,43,6,4.670359509069187,0.6516780710329098,5.322037580102097,0,0,1,0,0,0,5,2697.73822917,0.0018534,1,1,947.36424478,0.4,0.2,1.0,1.0,0,918.4,10,31,0.67741935,9,0,0,112.2457,0.0
257906439,1,20,41,10,1545,0.04724919093851133,9,1,0,10,0,6.472491909385114,0.0,6.472491909385114,0,0,1,0,1,0,5,9.16690972,0.54544008,2,1,1.84608082,0.0,0.2,0.8,1.5849625,0.72192809,61.6,1,2,0.5,1,0,0,6973.07323333,0.0
257905010,1,77,72,49,355,0.02535211267605634,2,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,77.0,96,142,0.32394366,0,0,0,25.28328333,0.00704225
257904448,0,7,11,28,268,0.0037313432835820895,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,7,2536.47061343,0.00275974,1,1,613.60381325,0.71428571,0.0,0.14285714,2.80735492,0.97550376,14.85714286,5,18,0.72222222,6,0,0,233.45766667,0.0
257901642,1,4,2,1,446,0.02242152466367713,3,1,0,2,0,4.484304932735426,0.0,4.484304932735426,0,0,1,0,0,0,4,175.42667824,0.02280155,1,1,93.61527431,0.25,0.5,0.5,1.5849625,1.0,5.75,6,10,0.4,3,0,0,61.6201,0.0
257900167,0,8,41,24,79,0.05063291139240506,3,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,8.0,11,29,0.62068966,0,0,0,26.25801667,0.03448276
257899475,1,105,58,42,1989,0.03569632981397687,33,1,0,15,0,7.541478129713424,0.0,7.541478129713424,0,0,1,0,1,1,14,1491.56133102,0.00938614,1,1,143.17006772,0.28571429,0.28571429,0.07142857,2.80735492,0.75444501,207.57142857,8,14,0.42857143,2,0,0,62.0109,0.0
257899050,1,22,49,18,4069,0.034898009338903906,18,1,1,15,3,3.6864094372081593,0.7372818874416319,4.423691324649791,0,0,1,0,0,0,7,30.09982639,0.23255948,2,2,4.82008833,0.28571429,0.0,0.85714286,1.5849625,0.59167278,22.85714286,2,4,0.5,2,0,0,1089.71435,0.0
257899010,1,21,15,3,2691,0.031958379784466744,6,1,0,9,0,3.3444816053511706,0.0,3.3444816053511706,2,0,1,0,1,0,30,2182.97511574,0.01374271,1,1,176.15045043,0.5,0.23333333,0.9,2.0,0.35384129,144.73333333,2,3,0.33333333,1,0,0,803.7307,0.0
257898793,1,45,65,36,2101,0.04807234650166587,21,1,1,12,2,5.7115659209900045,0.9519276534983341,6.6634935744883395,1,1,1,0,0,0,13,585.42224537,0.02220619,1,1,104.91503975,0.30769231,0.30769231,0.76923077,2.0,0.62541812,21.69230769,9,18,0.5,5,0,0,49.0494,0.0
257898495,0,11,28,5,135,0.02962962962962963,5,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,8,686.43765046,0.01165437,2,2,125.85281189,0.25,0.5,0.25,2.32192809,0.95281953,2.375,15,27,0.44444444,1,0,0,0.9879,0.03703704
257897572,0,117,172,43,10198,0.03196705236320847,59,1,1,75,1,7.354383212394587,0.09805844283192783,7.452441655226515,1,0,1,0,1,0,10,1116.77273148,0.00895437,1,1,132.18831999,0.0,0.4,0.3,2.5849625,0.88135345,107.0,8,16,0.5,6,0,0,333.54861667,0.0
257897275,0,86,124,129,350,0.054285714285714284,2,1,0,2,0,5.714285714285714,0.0,5.714285714285714,0,0,1,0,0,0,4,2439.21524306,0.00163987,1,1,660.42366518,0.75,0.0,0.5,2.0,0.94639463,57.5,33,68,0.51470588,4,0,0,3.77605,0.01470588
257896997,1,2,1,0,132,0.09090909090909091,2,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,2,646.25983796,0.00309473,1,1,0,0.5,0.5,1.0,1.0,0,8.5,2,11,0.81818182,1,0,0,3194.0485,0.0
257896900,1,5,11,0,302,0.04966887417218543,5,1,0,1,0,3.3112582781456954,0.0,3.3112582781456954,0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,5.0,7,10,0.3,1,0,0,476.34981667,0.0
257895203,0,22,46,28,6825,0.027252747252747254,12,1,1,46,5,6.73992673992674,0.7326007326007326,7.472527472527473,0,0,1,0,0,0,50,1709.51040509,0.02924814,2,2,40.8459807,0.42,0.34,0.2,2.80735492,0.73317966,100.46,4,8,0.5,2,0,0,606.07191667,0.0
257894869,1,426,459,766,756,0.041005291005291,2,1,1,1,1,1.3227513227513228,1.3227513227513228,2.6455026455026456,0,0,1,0,0,0,4,796.42625,0.00502244,1,1,331.19160938,0.5,0.25,0.25,2.0,0.94639463,138.75,35,58,0.39655172,1,0,0,247.27076667,0.0
257893923,1,5,7,0,527,0.03415559772296015,1,1,0,4,0,7.590132827324478,0.0,7.590132827324478,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,5.0,4,10,0.6,3,0,0,403.13996667,0.0
257893365,1,141,602,171,4488,0.02428698752228164,40,1,0,21,0,4.679144385026738,0.0,4.679144385026738,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,142.0,25,83,0.69879518,27,0,0,512.77733333,0.0
257893256,1,59,239,74,3741,0.030473135525260625,26,1,1,8,2,2.1384656508954825,0.5346164127238706,2.6730820636193533,0,0,1,0,1,0,14,175.15988426,0.07992698,1,1,23.96711731,0.14285714,0.42857143,0.57142857,1.5849625,0.98522814,69.42857143,2,5,0.6,1,0,0,1056.76586667,0.0
257893147,1,1,5,1,579,0.03281519861830743,5,1,0,3,0,5.181347150259067,0.0,5.181347150259067,1,0,1,0,0,0,4,1937.77673611,0.00206422,1,1,638.20818943,0.25,0.0,0.5,2.0,0.94639463,18.5,4,10,0.6,2,0,0,689.51081667,0.0
257892638,0,35,70,30,14249,0.02168573233209348,3,1,0,138,0,9.68489016773107,0.0,9.68489016773107,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,35.0,5,7,0.28571429,2,0,0,1070.39978333,0.0
257892389,1,11,17,27,541,0.024029574861367836,4,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,4,175.42667824,0.02280155,1,1,93.61527431,0.25,0.5,0.5,1.5849625,1.0,5.75,13,29,0.55172414,11,0,0,33.4052,0.0
257892388,1,22,11,5,7483,0.026727248429774156,5,1,1,60,2,8.018174528932246,0.26727248429774153,8.285447013229987,4,0,1,0,0,0,17,1963.94275463,0.00865606,1,1,223.47162208,0.11764706,0.52941176,0.47058824,2.0,0.79745321,202.17647059,0,0,0,0,0,0,,0
257890681,1,121,370,89,3800,0.018157894736842106,3,1,1,26,2,6.842105263157895,0.5263157894736842,7.368421052631579,3,0,1,0,0,0,18,926.02297454,0.01943796,1,1,59.93258923,0.44444444,0.27777778,0.72222222,2.0,0.70797491,59.66666667,8,17,0.52941176,4,0,0,159.4553,0.0
257890584,0,22,15,8,38,0.10526315789473684,0,1,0,1,0,26.31578947368421,0.0,26.31578947368421,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,22.0,18,26,0.30769231,1,0,0,10.5636,0.15384615
257890514,1,51,44,22,2924,0.04240766073871409,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,4,2030.74502315,0.00196972,1,1,1067.9962669,0.5,0.25,0.25,2.0,0.94639463,54.75,12,22,0.45454545,5,0,0,280.17098333,0.0
257890019,0,72,186,81,4690,0.027931769722814498,15,1,1,33,5,7.036247334754798,1.0660980810234542,8.10234541577825,1,0,1,0,1,0,42,437.92594907,0.09590663,2,2,13.42919417,0.26190476,0.28571429,0.83333333,2.32192809,0.42074745,36.66666667,10,26,0.61538462,12,0,0,46.26581667,0.0
257889850,1,63,198,148,2836,0.026445698166431594,9,1,0,15,0,5.289139633286318,0.0,5.289139633286318,0,0,1,0,0,0,14,671.87429398,0.02083723,3,3,79.4471105,0.07142857,0.5,0.14285714,2.32192809,0.80528862,41.42857143,18,43,0.58139535,16,0,0,167.31038333,0.0
257889673,1,52,56,40,1793,0.02788622420524261,0,1,0,6,0,3.3463469046291134,0.0,3.3463469046291134,4,0,1,0,0,0,16,1517.15322917,0.01054607,1,1,161.25447432,0.3125,0.1875,0.8125,2.32192809,0.49669636,35.75,8,22,0.63636364,6,0,0,156.06491667,0.0
257887800,0,4,5,0,38,0.05263157894736842,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,4,563.02778935,0.00710445,1,1,5.21121304,0.5,0.5,0.25,2.32192809,1.0,3.75,2,16,0.875,2,0,0,3405.37353333,0.0
257886616,1,67,230,92,6329,0.02275240954337178,25,1,0,26,0,4.108073945331016,0.0,4.108073945331016,0,0,1,0,0,0,8,570.30284722,0.01402763,1,1,71.53342836,0.25,0.5,0.5,2.0,0.88685951,80.0,6,15,0.6,5,0,0,2735.22596667,0.0
257884711,1,32,4,22,319,0.006269592476489028,1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,32.0,7,13,0.46153846,5,0,0,30.98623333,0.0
257884420,1,35,72,7,502,0.03386454183266932,2,1,1,1,1,1.9920318725099602,1.9920318725099602,3.9840637450199203,2,0,1,0,0,0,17,1059.21563657,0.01604961,1,1,33.82073325,0.0,0.52941176,0.17647059,3.45943162,0.9558073,14.88235294,6,27,0.77777778,12,0,0,848.32701667,0.0
257884370,1,6,4,0,247,0.044534412955465584,3,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,6.0,10,13,0.23076923,1,0,0,264.53011667,0.0
257884050,0,743,257,89,3904,0.0353483606557377,0,1,1,5,1,1.2807377049180326,0.2561475409836066,1.5368852459016393,2,0,1,0,1,0,99,1220.19797454,0.08113437,2,2,29.28905445,0.01010101,0.65656566,0.09090909,2.5849625,0.48944808,83.23232323,52,122,0.57377049,37,0,0,165.96231667,0.0
257883671,0,39,29,18,2028,0.020710059171597635,10,1,0,13,0,6.41025641025641,0.0,6.41025641025641,0,0,1,0,1,1,19,937.71435185,0.02026203,1,1,44.83836412,0.10526316,0.36842105,0.15789474,2.80735492,0.73098866,151.94736842,1,3,0.66666667,1,0,0,3178.35305,0.0
257883184,1,32,74,39,5135,0.029600778967867575,36,1,0,28,0,5.452775073028238,0.0,5.452775073028238,8,0,1,0,1,0,30,1139.74969907,0.02632157,2,2,65.20844288,0.03333333,0.43333333,0.16666667,2.80735492,0.83049081,42.76666667,6,13,0.53846154,6,0,0,78.04125,0.0
257881657,1,311,123,98,1231,0.021933387489845652,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,311.0,38,66,0.42424242,4,0,0,342.90583333,0.0
257881065,0,3,5,1,28,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,21,261.9749537,0.08016033,2,2,19.11962155,0.33333333,0.38095238,0.0952381,3.32192809,0.90830192,4.47619048,5,11,0.54545455,4,0,0,41.5117,0.0
257879786,1,34,27,18,3433,0.03757646373434314,19,1,0,16,0,4.66064666472473,0.0,4.66064666472473,0,0,1,0,0,0,7,867.73390046,0.00806699,1,1,126.81048058,0.0,0.57142857,0.14285714,1.5849625,0.59167278,18.71428571,1,4,0.75,2,0,0,387.4592,0.0
257878144,0,14,21,22,500,0.026,3,1,0,3,0,6.0,0.0,6.0,0,0,1,0,0,0,2,123.71696759,0.01616593,1,1,0,0.0,0.0,0.5,1.5849625,1.0,16.0,10,33,0.6969697,3,0,0,1.07858333,0.06060606
257878028,1,27,50,10,2316,0.034110535405872194,0,1,1,11,1,4.7495682210708114,0.4317789291882556,5.181347150259067,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,27.0,4,6,0.33333333,2,0,0,343.53055,0.0
257877973,0,18,15,22,2144,0.02751865671641791,2,1,0,12,0,5.597014925373134,0.0,5.597014925373134,0,0,1,0,0,0,9,453.91045139,0.0198277,1,1,91.75347054,0.22222222,0.55555556,1.0,1.0,0,29.11111111,8,17,0.52941176,7,0,0,42.26871667,0.0
257877691,0,0,8,1,251,0.043824701195219126,3,1,0,1,0,3.9840637450199203,0.0,3.9840637450199203,0,0,1,0,0,0,4,913.31869213,0.00437963,2,2,272.09072984,0.25,0.25,0.5,2.0,0.94639463,0.5,2,8,0.75,3,0,0,72.01565,0.0
257876848,0,22,42,5,3020,0.02052980132450331,10,1,1,26,4,8.609271523178808,1.3245033112582782,9.933774834437086,0,0,1,0,0,0,2,167.16894676,0.01196394,1,1,0,0.0,0.0,0.5,1.5849625,1.0,12.5,2,2,0.0,0,0,0,1667.15128333,0.0
257876095,0,79,54,61,1204,0.013289036544850499,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,2,84.63975694,0.02362956,1,1,0,0.5,0.0,0.5,1.5849625,1.0,42.5,34,56,0.39285714,1,0,0,160.21533333,0.0
257875824,1,28,40,4,6361,0.026253733689671436,12,1,1,37,13,5.816695488130797,2.043703820154064,7.860399308284862,5,2,1,0,1,1,265,774.56943287,0.34212556,4,4,5.81140517,0.57735849,0.22641509,0.16226415,4.0,0.57582302,65.29811321,3,6,0.5,3,0,0,430.88598333,0.0
257875773,1,27,51,11,5205,0.030931796349663785,0,1,0,43,0,8.261287223823247,0.0,8.261287223823247,0,0,1,0,0,0,12,1120.57592593,0.01070878,1,1,129.96431068,0.25,0.25,0.5,2.5849625,0.81666639,22.08333333,4,8,0.5,4,0,0,185.34636667,0.0
257875727,1,3,4,0,407,0.009828009828009828,2,1,0,2,0,4.914004914004914,0.0,4.914004914004914,0,0,1,0,0,0,9,302.98493056,0.02970445,1,1,53.43758079,0.22222222,0.33333333,0.22222222,2.0,0.77250689,3.77777778,18,25,0.28,4,0,0,21.77476667,0.04
257875217,0,2,5,0,432,0.006944444444444444,2,1,0,1,0,2.314814814814815,0.0,2.314814814814815,0,0,1,0,0,0,7,672.1696875,0.01041404,1,1,158.22671395,0.57142857,0.0,0.71428571,1.5849625,0.86312057,1.0,4,15,0.73333333,7,0,0,88.4911,0.0
257874831,0,0,1,0,204,0.09803921568627451,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,0.0,5,18,0.72222222,3,0,0,168.95791667,0.0
257874719,0,24,15,5,331,0.03323262839879154,2,1,0,1,0,3.0211480362537766,0.0,3.0211480362537766,0,0,1,0,0,0,26,987.70537037,0.02632364,2,2,43.0070252,0.26923077,0.30769231,0.03846154,3.169925,0.86590254,74.92307692,31,71,0.56338028,16,0,0,60.58463333,0.0
257873878,1,81,49,17,5218,0.03238788807972403,0,1,1,30,1,5.749329244921426,0.19164430816404754,5.940973553085474,1,0,1,0,1,0,35,1467.07334491,0.02385702,1,1,51.81169902,0.08571429,0.25714286,0.17142857,2.80735492,0.75767466,77.74285714,3,4,0.25,0,0,0,496.62371667,0.0
257873202,1,50,67,9,4622,0.02444829078321073,11,1,1,29,1,6.274340112505409,0.2163565556036348,6.490696668109043,0,0,1,0,0,0,4,465.12322917,0.00859987,2,2,266.17844073,0.0,0.5,1.0,1.0,0,20.5,8,19,0.57894737,7,2,0,874.8991,0.0
257872595,1,36,56,33,4481,0.016291006471769693,11,1,0,14,0,3.124302611024325,0.0,3.124302611024325,6,0,1,0,0,0,8,770.96517361,0.0103766,1,1,152.4866113,0.0,0.5,0.875,1.5849625,0.54356444,35.875,4,11,0.63636364,4,0,0,471.24778333,0.0
257872393,1,60,164,89,2979,0.0433031218529708,26,1,0,17,0,5.706612957368244,0.0,5.706612957368244,4,0,1,0,1,0,5,9.16690972,0.54544008,2,1,1.84608082,0.0,0.2,0.8,1.5849625,0.72192809,61.6,0,0,0,0,0,0,,0
257872050,0,154,445,130,3410,0.02844574780058651,4,1,1,25,4,7.331378299120235,1.1730205278592376,8.504398826979472,0,0,1,0,1,0,42,437.92594907,0.09590663,2,2,13.42919417,0.26190476,0.28571429,0.83333333,2.32192809,0.42074745,36.66666667,7,17,0.58823529,8,1,0,232.02678333,0.0
257871045,1,13,34,3,318,0.03773584905660377,4,1,0,1,0,3.1446540880503147,0.0,3.1446540880503147,0,0,1,0,0,0,3,103.12622685,0.02909056,1,1,34.92000932,0.33333333,0.0,1.0,1.0,0,7.33333333,22,71,0.69014085,12,0,0,80.23393333,0.0
257870948,1,1,0,2,72,0.027777777777777776,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,11,687.94228009,0.01598971,2,1,108.45310869,0.27272727,0.27272727,0.27272727,2.32192809,0.93381695,11.72727273,4,11,0.63636364,5,0,0,211.16871667,0.0
257868928,0,22,63,28,3139,0.017202930869703727,41,1,0,13,0,4.1414463204842304,0.0,4.1414463204842304,4,0,1,0,1,1,164,1005.10575231,0.16316691,2,2,11.70770415,0.62195122,0.17073171,0.40853659,2.32192809,0.79170676,16.98170732,0,0,0,0,0,0,,0
257867752,0,6,2,28,108,0.009259259259259259,0,1,0,1,0,9.25925925925926,0.0,9.25925925925926,0,0,1,0,0,0,11,687.94228009,0.01598971,2,1,108.45310869,0.27272727,0.27272727,0.27272727,2.32192809,0.93381695,11.72727273,4,11,0.63636364,2,0,0,440.25865,0.0
257866099,0,110,81,22,2678,0.019417475728155338,5,1,0,22,0,8.215085884988797,0.0,8.215085884988797,0,0,1,0,0,0,10,1179.00725694,0.00848171,2,2,234.13633809,0.2,0.3,0.7,2.32192809,0.67838982,38.1,6,15,0.6,7,0,0,186.07683333,0.0
257866094,1,115,472,251,3695,0.031664411366711775,52,1,0,3,0,0.8119079837618403,0.0,0.8119079837618403,7,0,1,0,1,0,15,1508.82424769,0.00994152,1,1,181.7071859,0.13333333,0.33333333,0.33333333,3.169925,0.89419624,55.26666667,9,21,0.57142857,9,2,0,818.47225,0.0
257866035,0,36,13,0,801,0.04868913857677903,0,1,0,6,0,7.49063670411985,0.0,7.49063670411985,0,0,1,0,1,1,119,1255.71483796,0.09476674,3,3,17.93569982,0.3697479,0.3697479,0.00840336,4.08746284,0.77522257,122.23529412,7,17,0.58823529,8,0,0,55.59361667,0.0
257864434,0,20,24,3,1569,0.022944550669216062,1,1,0,10,0,6.373486297004461,0.0,6.373486297004461,1,1,1,0,0,0,5,48.91137731,0.1022257,1,1,11.15638388,0.8,0.0,1.0,1.0,0,38.6,1,2,0.5,1,0,0,1193.41895,0.0
257863967,1,42,64,18,5330,0.01801125703564728,8,1,0,41,0,7.6923076923076925,0.0,7.6923076923076925,0,0,1,0,0,0,20,782.12597222,0.02557133,4,4,38.69361487,0.55,0.25,1.0,1.0,0,24.6,2,3,0.33333333,1,0,0,6244.74751667,0.0
257863922,1,48,22,50,1098,0.029143897996357013,0,1,0,5,0,4.553734061930784,0.0,4.553734061930784,0,0,1,0,0,0,3,391.59408565,0.00766099,1,1,266.96149413,0.33333333,0.0,0.33333333,2.0,1.0,373.33333333,14,17,0.17647059,2,0,0,127.98018333,0.0
257863370,0,8,13,9,414,0.04830917874396135,2,1,0,2,0,4.830917874396135,0.0,4.830917874396135,0,0,1,0,0,0,4,249.06387731,0.01606014,1,1,74.87417167,0.5,0.5,0.25,1.5849625,0.81127812,91.5,7,29,0.75862069,11,0,0,104.1541,0.0
257863309,0,79,38,8,1949,0.038994356080041044,38,1,0,3,0,1.539250897896357,0.0,1.539250897896357,1,0,1,0,1,0,336,3284.12266204,0.10231043,9,9,13.76848661,0.64285714,0.05952381,0.01785714,5.97727992,0.82143175,650.11309524,272,277,0.01805054,2,0,0,4.60366667,0.03971119
257862830,1,37,67,9,3150,0.01746031746031746,6,1,0,28,0,8.88888888888889,0.0,8.88888888888889,0,0,1,0,0,0,10,1179.00725694,0.00848171,2,2,234.13633809,0.2,0.3,0.7,2.32192809,0.67838982,38.1,1,2,0.5,1,0,0,255.5539,0.0
257862797,0,56,168,36,3229,0.03189842056364199,49,1,0,11,0,3.4066274388355526,0.0,3.4066274388355526,8,0,1,0,1,1,37,660.53209491,0.05601545,2,2,42.27702892,0.37837838,0.27027027,0.35135135,3.169925,0.77770854,177.7027027,6,13,0.53846154,6,2,0,265.08148333,0.0
257860840,1,171,319,72,11948,0.028875125544024105,46,1,1,70,3,5.858721124874456,0.25108804820890523,6.109809173083361,0,0,1,0,1,0,94,1425.35809028,0.06594834,2,2,38.67653694,0.28723404,0.41489362,0.03191489,4.08746284,0.68699987,44.0106383,29,127,0.77165354,58,1,0,7.2229,0.01574803
257860062,0,5,4,0,351,0.042735042735042736,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,4,636.03265046,0.00628899,1,1,182.84994537,0.0,0.0,0.5,1.5849625,1.0,12.25,12,31,0.61290323,13,0,0,233.86486667,0.0
257859721,1,34,40,22,2651,0.04111655978875896,20,1,0,18,0,6.789890607317994,0.0,6.789890607317994,2,0,1,0,1,0,5,9.16690972,0.54544008,2,1,1.84608082,0.0,0.2,0.8,1.5849625,0.72192809,61.6,0,0,0,0,0,0,,0
257859655,0,29,58,17,837,0.03225806451612903,5,1,0,4,0,4.778972520908004,0.0,4.778972520908004,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,29.0,0,0,0,0,0,0,,0
257859381,1,26,88,12,224,0.022321428571428572,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,4,628.9290625,0.00636002,1,1,80.56424111,0.75,0.0,0.5,2.0,0.94639463,24.5,18,36,0.5,8,0,0,43.71308333,0.0
257859011,1,5,8,2,1226,0.0432300163132137,3,1,1,8,1,6.525285481239805,0.8156606851549756,7.34094616639478,0,0,1,0,0,0,13,583.76837963,0.02226911,2,2,45.41875836,0.92307692,0.07692308,0.30769231,2.0,0.99473724,2.0,4,10,0.6,4,0,0,522.7378,0.0
257858923,1,30,38,23,3243,0.032685784767190876,23,1,0,21,0,6.475485661424607,0.0,6.475485661424607,8,2,1,0,1,1,55,1433.49209491,0.03836784,3,3,39.48634102,0.30909091,0.4,0.56363636,3.0,0.6064577,85.74545455,2,3,0.33333333,1,0,0,205.3963,0.0
257858846,0,0,0,0,75,0.05333333333333334,2,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,2,203.01600694,0.00985144,1,1,0,1.0,0.0,1.0,1.0,0,0.5,4,16,0.75,7,0,0,28.66621667,0.0625
257858245,1,46,122,39,4014,0.03338315894369706,33,1,0,25,0,6.22820129546587,0.0,6.22820129546587,6,2,1,0,1,1,55,1433.49209491,0.03836784,3,3,39.48634102,0.30909091,0.4,0.56363636,3.0,0.6064577,85.74545455,1,3,0.66666667,1,0,0,1706.83961667,0.0
257857522,1,85,317,105,7220,0.03476454293628809,92,1,1,48,1,6.648199445983379,0.13850415512465375,6.786703601108033,0,0,1,0,0,0,2,251.53710648,0.00795111,1,1,0,0.5,0.0,1.0,1.0,0,141.0,9,22,0.59090909,7,0,0,22.54526667,0.04545455
257857487,0,0,2,1,152,0.039473684210526314,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,8,1151.12017361,0.00694975,1,1,285.5351331,0.625,0.0,0.625,2.32192809,0.77439747,5.125,5,17,0.70588235,4,0,0,29.93901667,0.05882353
257857212,1,34,56,65,2145,0.04568764568764569,17,1,0,7,0,3.2634032634032635,0.0,3.2634032634032635,2,0,1,0,1,0,8,368.77003472,0.02169374,1,1,119.09048807,0.5,0.375,0.5,2.0,0.88685951,113.375,4,7,0.42857143,1,0,0,104514.69523333,0.0
257856405,0,24,27,3,15601,0.026664957374527273,0,1,0,134,0,8.58919300044869,0.0,8.58919300044869,0,0,1,0,0,0,13,2416.24327546,0.00538025,2,2,635.14520022,0.23076923,0.23076923,0.07692308,2.32192809,0.57255521,28.61538462,5,9,0.44444444,3,0,0,1.88345,0.11111111
257856098,1,30,96,26,2981,0.02717208990271721,12,1,1,22,1,7.380073800738007,0.3354579000335458,7.715531700771553,0,0,1,0,0,0,4,150.5246875,0.02657371,1,1,32.38569859,0.25,0.0,0.75,1.5849625,0.81127812,33.5,3,8,0.625,1,0,0,705.27631667,0.0
257855552,1,3,4,0,236,0.09322033898305085,3,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,2,31.97351852,0.06255176,1,1,0,0.0,0.5,1.0,1.0,0,1.5,7,8,0.125,1,0,0,2051.29803333,0.0
